symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
AAPL,2007-08-22,4.686429,4.741071,4.654643,4.7325,4.089538,1061765600.0,1061765600.0,0.04607,0.983,4.7094,August 22, 07,0.00983
AAPL,2007-08-21,4.364643,4.605714,4.321429,4.556071,3.937081,1303047200.0,1303047200.0,0.19143,4.386,4.4944,August 21, 07,0.04386
AAPL,2007-08-20,4.427143,4.446429,4.303571,4.365,3.771968,803317200.0,803317200.0,-0.06214,-1.404,4.37167,August 20, 07,-0.01404
AAPL,2007-08-17,4.3575,4.410714,4.279286,4.359286,3.767029,1195062400.0,1195062400.0,0.00179,0.041,4.34976,August 17, 07,0.00041
AAPL,2007-08-16,4.178928,4.232143,3.986428,4.180357,3.612409,1866690000.0,1866690000.0,0.00143,0.034,4.13298,August 16, 07,0.00034
AAPL,2007-08-15,4.383572,4.459286,4.273214,4.282143,3.700367,992852000.0,992852000.0,-0.10143,-2.314,4.33821,August 15, 07,-0.02314
AAPL,2007-08-14,4.581786,4.582143,4.418214,4.429643,3.827828,739006800.0,739006800.0,-0.15214,-3.321,4.47667,August 14, 07,-0.03321
AAPL,2007-08-13,4.582857,4.619643,4.517857,4.563929,3.943868,752911600.0,752911600.0,-0.01893,-0.413,4.56714,August 13, 07,-0.00413
AAPL,2007-08-10,4.397143,4.5625,4.296429,4.464286,3.857764,1410749200.0,1410749200.0,0.06714,1.527,4.44107,August 10, 07,0.01527
AAPL,2007-08-09,4.6825,4.75,4.4675,4.513928,3.900663,1125395600.0,1125395600.0,-0.16857,-3.6,4.57714,August 09, 07,-0.036
AAPL,2007-08-08,4.884286,4.887857,4.714286,4.786071,4.135832,808096800.0,808096800.0,-0.09822,-2.011,4.79607,August 08, 07,-0.02011
AAPL,2007-08-07,4.819286,4.901429,4.736786,4.8225,4.167312,949936400.0,949936400.0,0.00321,0.067,4.82024,August 07, 07,0.00067
AAPL,2007-08-06,4.746428,4.831071,4.582143,4.830357,4.1741,925170400.0,925170400.0,0.08393,1.768,4.74786,August 06, 07,0.01768
AAPL,2007-08-03,4.830714,4.855357,4.696429,4.708929,4.06917,679187600.0,679187600.0,-0.12179,-2.521,4.75357,August 03, 07,-0.02521
AAPL,2007-08-02,4.880357,4.891428,4.791071,4.874643,4.21237,852644800.0,852644800.0,-0.00571,-0.117,4.85238,August 02, 07,-0.00117
AAPL,2007-08-01,4.772857,4.835,4.563214,4.821429,4.166386,1750156800.0,1750156800.0,0.04857,1.018,4.73988,August 01, 07,0.01018
AAPL,2007-07-31,5.106071,5.124286,4.697143,4.705714,4.066393,1762392800.0,1762392800.0,-0.40036,-7.841,4.84238,July 31, 07,-0.07841
AAPL,2007-07-30,5.154643,5.194643,4.984643,5.051072,4.36483,1106988400.0,1106988400.0,-0.10357,-2.009,5.07679,July 30, 07,-0.02009
AAPL,2007-07-27,5.221071,5.318572,5.135,5.1375,4.439515,1161098400.0,1161098400.0,-0.08357,-1.601,5.19702,July 27, 07,-0.01601
AAPL,2007-07-26,5.211071,5.303571,4.891428,5.214286,4.505868,2186629200.0,2186629200.0,0.00322,0.062,5.13643,July 26, 07,0.00062
AAPL,2007-07-25,4.905357,4.941429,4.821429,4.902143,4.236134,1496182800.0,1496182800.0,-0.00321,-0.065,4.88833,July 25, 07,-0.00065
AAPL,2007-07-24,4.96,5.035714,4.791071,4.8175,4.16299,1795292800.0,1795292800.0,-0.1425,-2.873,4.88143,July 24, 07,-0.02873
AAPL,2007-07-23,5.118214,5.186429,5.033214,5.132143,4.434887,1036490000.0,1036490000.0,0.01393,0.272,5.11726,July 23, 07,0.00272
AAPL,2007-07-20,5.058928,5.149286,5.0,5.133929,4.436429,1167773600.0,1167773600.0,0.075,1.483,5.09441,July 20, 07,0.01483
AAPL,2007-07-19,5.010714,5.028929,4.9875,5.0,4.320697,732891600.0,732891600.0,-0.01071,-0.214,5.00548,July 19, 07,-0.00214
AAPL,2007-07-18,4.935357,4.944286,4.858572,4.932857,4.262677,756856800.0,756856800.0,-0.0025,-0.051,4.91191,July 18, 07,-0.00051
AAPL,2007-07-17,4.939286,4.985714,4.910714,4.961071,4.287056,709959600.0,709959600.0,0.02178,0.441,4.9525,July 17, 07,0.00441
AAPL,2007-07-16,4.9425,4.999286,4.910714,4.932143,4.262058,936112800.0,936112800.0,-0.01036,-0.21,4.94738,July 16, 07,-0.0021
AAPL,2007-07-13,4.8225,4.923214,4.804286,4.918929,4.250638,907606000.0,907606000.0,0.09643,2.0,4.88214,July 13, 07,0.02
AAPL,2007-07-12,4.780357,4.794286,4.728214,4.788214,4.137683,704608800.0,704608800.0,0.00786,0.164,4.77024,July 12, 07,0.00164
AAPL,2007-07-11,4.716786,4.775,4.689643,4.728214,4.085836,821772000.0,821772000.0,0.01143,0.242,4.73095,July 11, 07,0.00242
AAPL,2007-07-10,4.602857,4.803571,4.600357,4.726786,4.084601,1255007600.0,1255007600.0,0.12393,2.692,4.71024,July 10, 07,0.02692
AAPL,2007-07-09,4.727857,4.746428,4.613572,4.654643,4.022259,995820000.0,995820000.0,-0.07321,-1.548,4.67155,July 09, 07,-0.01548
AAPL,2007-07-06,4.754643,4.762143,4.657143,4.725,4.083057,874694800.0,874694800.0,-0.02964,-0.623,4.71476,July 06, 07,-0.00623
AAPL,2007-07-05,4.6,4.748929,4.596071,4.741071,4.096944,1453051600.0,1453051600.0,0.14107,3.067,4.69536,July 05, 07,0.03067
AAPL,2007-07-03,4.357143,4.55,4.339286,4.541786,3.924735,1162481600.0,1162481600.0,0.18464,4.238,4.47702,July 03, 07,0.04238
AAPL,2007-07-02,4.323214,4.360357,4.260714,4.330714,3.74234,994862400.0,994862400.0,0.0075,0.173,4.31726,July 02, 07,0.00173
AAPL,2007-06-29,4.356071,4.428571,4.324643,4.358572,3.766413,1137841600.0,1137841600.0,0.0025,0.057,4.3706,June 29, 07,0.00057
AAPL,2007-06-28,4.37,4.374643,4.285714,4.305714,3.720736,838143600.0,838143600.0,-0.06429,-1.471,4.32202,June 28, 07,-0.01471
AAPL,2007-06-27,4.3075,4.358572,4.259286,4.353214,3.761782,974696800.0,974696800.0,0.04571,1.061,4.32369,June 27, 07,0.01061
AAPL,2007-06-26,4.427857,4.428571,4.24,4.273214,3.692652,1345005200.0,1345005200.0,-0.15464,-3.492,4.31393,June 26, 07,-0.03492
AAPL,2007-06-25,4.435357,4.4675,4.323571,4.369286,3.775672,965403600.0,965403600.0,-0.06607,-1.49,4.38679,June 25, 07,-0.0149
AAPL,2007-06-22,4.423214,4.444643,4.370714,4.392857,3.79604,631876000.0,631876000.0,-0.03036,-0.686,4.40274,June 22, 07,-0.00686
AAPL,2007-06-21,4.346428,4.438929,4.311429,4.425,3.823814,867045200.0,867045200.0,0.07857,1.808,4.39179,June 21, 07,0.01808
AAPL,2007-06-20,4.423929,4.452143,4.339286,4.341072,3.751291,897512000.0,897512000.0,-0.08286,-1.873,4.3775,June 20, 07,-0.01873
AAPL,2007-06-19,4.453214,4.464643,4.389643,4.416429,3.816409,943026000.0,943026000.0,-0.03679,-0.826,4.42357,June 19, 07,-0.00826
AAPL,2007-06-18,4.402857,4.470714,4.376429,4.4675,3.860541,910604800.0,910604800.0,0.06464,1.468,4.43821,June 18, 07,0.01468
AAPL,2007-06-15,4.307857,4.309643,4.280715,4.303571,3.718884,811218800.0,811218800.0,-0.00429,-0.1,4.29798,June 15, 07,-0.001
AAPL,2007-06-14,4.185714,4.266071,4.157857,4.241071,3.664876,973266000.0,973266000.0,0.05536,1.323,4.22167,June 14, 07,0.01323
AAPL,2007-06-13,4.326786,4.328214,4.121428,4.196429,3.626298,1721353200.0,1721353200.0,-0.13036,-3.013,4.21536,June 13, 07,-0.03013
AAPL,2007-06-12,4.2625,4.346786,4.225357,4.299286,3.715182,1426566400.0,1426566400.0,0.03679,0.863,4.29048,June 12, 07,0.00863
AAPL,2007-06-11,4.5,4.505357,4.269286,4.2925,3.709317,1874258400.0,1874258400.0,-0.2075,-4.611,4.35571,June 11, 07,-0.04611
AAPL,2007-06-08,4.493571,4.493928,4.3675,4.446072,3.842025,1241682400.0,1241682400.0,-0.0475,-1.057,4.43583,June 08, 07,-0.01057
AAPL,2007-06-07,4.463929,4.5575,4.399643,4.431071,3.829062,1915079600.0,1915079600.0,-0.03286,-0.736,4.46274,June 07, 07,-0.00736
AAPL,2007-06-06,4.367857,4.430357,4.355357,4.415714,3.815791,1112241200.0,1112241200.0,0.04786,1.096,4.40048,June 06, 07,0.01096
AAPL,2007-06-05,4.336071,4.381786,4.303571,4.381072,3.785855,920785600.0,920785600.0,0.045,1.038,4.35548,June 05, 07,0.01038
AAPL,2007-06-04,4.236786,4.3475,4.210714,4.333214,3.7445,886673200.0,886673200.0,0.09643,2.276,4.29714,June 04, 07,0.02276
AAPL,2007-06-01,4.325,4.328214,4.224643,4.228571,3.654074,885262000.0,885262000.0,-0.09643,-2.23,4.26048,June 01, 07,-0.0223
AAPL,2007-05-31,4.288214,4.363214,4.269286,4.328214,3.74018,1297066400.0,1297066400.0,0.04,0.933,4.32024,May 31, 07,0.00933
AAPL,2007-05-30,4.082143,4.245714,4.054643,4.241786,3.665493,1478444800.0,1478444800.0,0.15964,3.911,4.18071,May 30, 07,0.03911
AAPL,2007-05-29,4.0875,4.102143,4.024643,4.083929,3.529083,645694000.0,645694000.0,-0.00357,-0.087,4.07024,May 29, 07,-0.00087
AAPL,2007-05-25,4.0,4.063571,3.982143,4.057857,3.506553,632959600.0,632959600.0,0.05786,1.447,4.03452,May 25, 07,0.01447
AAPL,2007-05-24,4.028929,4.087857,3.941786,3.953214,3.416127,887362000.0,887362000.0,-0.07571,-1.879,3.99429,May 24, 07,-0.01879
AAPL,2007-05-23,4.072143,4.107143,4.021071,4.031785,3.484024,911374800.0,911374800.0,-0.04036,-0.991,4.05333,May 23, 07,-0.00991
AAPL,2007-05-22,4.0175,4.0625,4.000357,4.055,3.504084,572409600.0,572409600.0,0.0375,0.933,4.03929,May 22, 07,0.00933
AAPL,2007-05-21,3.939643,4.016071,3.930357,3.999286,3.455939,639892400.0,639892400.0,0.05964,1.514,3.9819,May 21, 07,0.01514
AAPL,2007-05-18,3.936786,3.951429,3.920357,3.929286,3.39545,621345200.0,621345200.0,-0.0075,-0.191,3.93369,May 18, 07,-0.00191
AAPL,2007-05-17,3.826786,3.923928,3.826786,3.908571,3.37755,735291200.0,735291200.0,0.08179,2.137,3.88643,May 17, 07,0.02137
AAPL,2007-05-16,3.876071,3.886786,3.693571,3.833571,3.31274,1126767600.0,1126767600.0,-0.0425,-1.096,3.80464,May 16, 07,-0.01096
AAPL,2007-05-15,3.913214,3.935714,3.802857,3.84,3.318295,954514400.0,954514400.0,-0.07321,-1.871,3.85952,May 15, 07,-0.01871
AAPL,2007-05-14,3.915,3.928571,3.866071,3.905714,3.375081,651946400.0,651946400.0,-0.00929,-0.237,3.90012,May 14, 07,-0.00237
AAPL,2007-05-11,3.847857,3.8975,3.813571,3.883571,3.355947,653696400.0,653696400.0,0.03571,0.928,3.86488,May 11, 07,0.00928
AAPL,2007-05-10,3.808214,3.887143,3.782857,3.833571,3.31274,1197257600.0,1197257600.0,0.02536,0.666,3.83452,May 10, 07,0.00666
AAPL,2007-05-09,3.746786,3.82,3.746071,3.817143,3.298543,717757600.0,717757600.0,0.07036,1.878,3.7944,May 09, 07,0.01878
AAPL,2007-05-08,3.695357,3.755357,3.693571,3.752143,3.242373,783997200.0,783997200.0,0.05679,1.537,3.73369,May 08, 07,0.01537
AAPL,2007-05-07,3.61,3.726786,3.6075,3.711429,3.207191,861557200.0,861557200.0,0.10143,2.81,3.68191,May 07, 07,0.0281
AAPL,2007-05-04,3.6,3.628572,3.589286,3.600357,3.11121,381987200.0,381987200.0,0.00036,0.01,3.60607,May 04, 07,0.0001
AAPL,2007-05-03,3.5975,3.623214,3.571786,3.585714,3.098556,576077600.0,576077600.0,-0.01179,-0.328,3.59357,May 03, 07,-0.00328
AAPL,2007-05-02,3.558928,3.590714,3.5525,3.585357,3.098248,505145200.0,505145200.0,0.02643,0.743,3.57619,May 02, 07,0.00743
AAPL,2007-05-01,3.556786,3.583929,3.519643,3.5525,3.069854,532523600.0,532523600.0,-0.00429,-0.121,3.55202,May 01, 07,-0.00121
AAPL,2007-04-30,3.574643,3.607143,3.559643,3.564286,3.080039,616509600.0,616509600.0,-0.01036,-0.29,3.57702,April 30, 07,-0.0029
AAPL,2007-04-27,3.506428,3.569643,3.488929,3.568571,3.083742,699403600.0,699403600.0,0.06214,1.772,3.54238,April 27, 07,0.01772
AAPL,2007-04-26,3.627857,3.660714,3.510714,3.53,3.050412,1737778000.0,1737778000.0,-0.09786,-2.697,3.56714,April 26, 07,-0.02697
AAPL,2007-04-25,3.365357,3.407143,3.35,3.405357,2.942703,1187144000.0,1187144000.0,0.04,1.189,3.3875,April 25, 07,0.01189
AAPL,2007-04-24,3.355714,3.4425,3.260714,3.33,2.877583,1055252800.0,1055252800.0,-0.02571,-0.766,3.3444,April 24, 07,-0.00766
AAPL,2007-04-23,3.271071,3.35,3.265,3.339643,2.885916,780290000.0,780290000.0,0.06857,2.096,3.31821,April 23, 07,0.02096
AAPL,2007-04-20,3.246071,3.256428,3.233929,3.248929,2.807527,522779600.0,522779600.0,0.00286,0.088,3.24643,April 20, 07,0.00088
AAPL,2007-04-19,3.221071,3.258929,3.208214,3.223929,2.785924,425913600.0,425913600.0,0.00286,0.089,3.23036,April 19, 07,0.00089
AAPL,2007-04-18,3.22,3.244643,3.2,3.228571,2.789935,464044000.0,464044000.0,0.00857,0.266,3.2244,April 18, 07,0.00266
AAPL,2007-04-17,3.285714,3.296429,3.203571,3.226786,2.788392,751920400.0,751920400.0,-0.05893,-1.794,3.24226,April 17, 07,-0.01794
AAPL,2007-04-16,3.234643,3.267857,3.223214,3.265357,2.821723,609033600.0,609033600.0,0.03071,0.949,3.25214,April 16, 07,0.00949
AAPL,2007-04-13,3.246428,3.264286,3.216429,3.222857,2.784997,719941600.0,719941600.0,-0.02357,-0.726,3.23452,April 13, 07,-0.00726
AAPL,2007-04-12,3.287143,3.296786,3.24,3.2925,2.845178,656675600.0,656675600.0,0.00536,0.163,3.27643,April 12, 07,0.00163
AAPL,2007-04-11,3.353571,3.355357,3.2975,3.306786,2.857523,549018400.0,549018400.0,-0.04679,-1.395,3.31988,April 11, 07,-0.01395
AAPL,2007-04-10,3.345357,3.366429,3.336071,3.366071,2.908755,352466800.0,352466800.0,0.02071,0.619,3.35619,April 10, 07,0.00619
AAPL,2007-04-09,3.400357,3.403571,3.322857,3.344643,2.890236,413341600.0,413341600.0,-0.05571,-1.638,3.35702,April 09, 07,-0.01638
AAPL,2007-04-05,3.361428,3.381428,3.34,3.381428,2.922025,355516000.0,355516000.0,0.02,0.595,3.36762,April 05, 07,0.00595
AAPL,2007-04-04,3.390714,3.397857,3.361786,3.366786,2.909371,476784000.0,476784000.0,-0.02393,-0.706,3.37548,April 04, 07,-0.00706
AAPL,2007-04-03,3.362143,3.401071,3.348572,3.375,2.91647,583934400.0,583934400.0,0.01286,0.382,3.37488,April 03, 07,0.00382
AAPL,2007-04-02,3.362143,3.366071,3.322143,3.344643,2.890236,501992400.0,501992400.0,-0.0175,-0.521,3.34429,April 02, 07,-0.00521
AAPL,2007-03-30,3.367143,3.381428,3.3125,3.318214,2.867399,600558000.0,600558000.0,-0.04893,-1.453,3.33738,March 30, 07,-0.01453
AAPL,2007-03-29,3.363929,3.363929,3.293929,3.348214,2.893323,725723600.0,725723600.0,-0.01572,-0.467,3.33536,March 29, 07,-0.00467
AAPL,2007-03-28,3.388572,3.407143,3.326786,3.33,2.877583,942337200.0,942337200.0,-0.05857,-1.728,3.35464,March 28, 07,-0.01728
AAPL,2007-03-27,3.418214,3.458214,3.392857,3.409286,2.946098,932052800.0,932052800.0,-0.00893,-0.261,3.42012,March 27, 07,-0.00261
AAPL,2007-03-26,3.356786,3.425,3.332143,3.423214,2.958134,864987200.0,864987200.0,0.06643,1.979,3.39345,March 26, 07,0.01979
AAPL,2007-03-23,3.333929,3.359643,3.332143,3.34,2.886225,450884000.0,450884000.0,0.00607,0.182,3.34393,March 23, 07,0.00182
AAPL,2007-03-22,3.3475,3.37,3.321429,3.355714,2.899805,561492400.0,561492400.0,0.00821,0.245,3.34905,March 22, 07,0.00245
AAPL,2007-03-21,3.285357,3.357143,3.273214,3.3525,2.897027,686896000.0,686896000.0,0.06714,2.044,3.32762,March 21, 07,0.02044
AAPL,2007-03-20,3.2625,3.28,3.252143,3.267143,2.823266,488916400.0,488916400.0,0.00464,0.142,3.26643,March 20, 07,0.00142
AAPL,2007-03-19,3.222857,3.269643,3.199643,3.254643,2.812465,712961200.0,712961200.0,0.03179,0.986,3.24131,March 19, 07,0.00986
AAPL,2007-03-16,3.197857,3.213928,3.19,3.199643,2.764936,571704000.0,571704000.0,0.00179,0.056,3.20119,March 16, 07,0.00056
AAPL,2007-03-15,3.212857,3.227143,3.189643,3.198929,2.76432,559498800.0,559498800.0,-0.01393,-0.434,3.20524,March 15, 07,-0.00434
AAPL,2007-03-14,3.164286,3.214286,3.14,3.214286,2.77759,796586000.0,796586000.0,0.05,1.58,3.18952,March 14, 07,0.0158
AAPL,2007-03-13,3.193214,3.235714,3.157143,3.157143,2.728211,867890800.0,867890800.0,-0.03607,-1.13,3.18333,March 13, 07,-0.0113
AAPL,2007-03-12,3.145357,3.213928,3.1425,3.209643,2.773579,729408400.0,729408400.0,0.06429,2.044,3.18869,March 12, 07,0.02044
AAPL,2007-03-09,3.171429,3.173214,3.121428,3.141786,2.71494,451836000.0,451836000.0,-0.02964,-0.935,3.14548,March 09, 07,-0.00935
AAPL,2007-03-08,3.163929,3.168571,3.123571,3.142857,2.715866,511011200.0,511011200.0,-0.02107,-0.666,3.145,March 08, 07,-0.00666
AAPL,2007-03-07,3.144643,3.1775,3.123214,3.132857,2.707226,626284400.0,626284400.0,-0.01179,-0.375,3.14452,March 07, 07,-0.00375
AAPL,2007-03-06,3.135714,3.153929,3.121428,3.149643,2.72173,723186800.0,723186800.0,0.01393,0.444,3.14167,March 06, 07,0.00444
AAPL,2007-03-05,3.0675,3.166071,3.062857,3.082857,2.664017,838899600.0,838899600.0,0.01536,0.501,3.10393,March 05, 07,0.00501
AAPL,2007-03-02,3.098929,3.126429,3.043214,3.050357,2.635933,860000400.0,860000400.0,-0.04857,-1.567,3.07333,March 02, 07,-0.01567
AAPL,2007-03-01,3.001071,3.153929,2.991071,3.109286,2.686855,1415528800.0,1415528800.0,0.10821,3.606,3.08476,March 01, 07,0.03606
AAPL,2007-02-28,2.964286,3.057143,2.964286,3.021786,2.611244,919475200.0,919475200.0,0.0575,1.94,3.01441,February 28, 07,0.0194
AAPL,2007-02-27,3.082143,3.11,2.978929,2.9975,2.590257,1145813200.0,1145813200.0,-0.08464,-2.746,3.02881,February 27, 07,-0.02746
AAPL,2007-02-26,3.208571,3.214286,3.128929,3.161072,2.731606,615848800.0,615848800.0,-0.0475,-1.48,3.1681,February 26, 07,-0.0148
AAPL,2007-02-23,3.184286,3.226429,3.173214,3.181072,2.748888,517893600.0,517893600.0,-0.00321,-0.101,3.19357,February 23, 07,-0.00101
AAPL,2007-02-22,3.242857,3.243214,3.161786,3.196786,2.762467,838224800.0,838224800.0,-0.04607,-1.421,3.2006,February 22, 07,-0.01421
AAPL,2007-02-21,3.070714,3.196071,3.07,3.185714,2.7529,1155313600.0,1155313600.0,0.115,3.745,3.1506,February 21, 07,0.03745
AAPL,2007-02-20,3.023214,3.077143,3.005714,3.067857,2.651056,617702400.0,617702400.0,0.04464,1.477,3.05024,February 20, 07,0.01477
AAPL,2007-02-16,3.044643,3.050357,3.023571,3.029643,2.618034,399868000.0,399868000.0,-0.015,-0.493,3.03452,February 16, 07,-0.00493
AAPL,2007-02-15,3.051429,3.057857,3.027857,3.043214,2.62976,363661200.0,363661200.0,-0.00822,-0.269,3.04298,February 15, 07,-0.00269
AAPL,2007-02-14,3.0225,3.058571,3.020357,3.046429,2.632539,507981600.0,507981600.0,0.02393,0.792,3.04179,February 14, 07,0.00792
AAPL,2007-02-13,3.041429,3.046072,3.010714,3.025,2.614021,580986000.0,580986000.0,-0.01643,-0.54,3.02726,February 13, 07,-0.0054
AAPL,2007-02-12,3.015357,3.042143,2.986786,3.031429,2.619576,724071600.0,724071600.0,0.01607,0.533,3.02012,February 12, 07,0.00533
AAPL,2007-02-09,3.067143,3.078571,2.971786,2.973929,2.569888,860540800.0,860540800.0,-0.09321,-3.039,3.0081,February 09, 07,-0.03039
AAPL,2007-02-08,3.051071,3.089643,3.050357,3.077857,2.659697,679030800.0,679030800.0,0.02679,0.878,3.07262,February 08, 07,0.00878
AAPL,2007-02-07,3.017143,3.085,2.983929,3.076786,2.658771,1066825200.0,1066825200.0,0.05964,1.977,3.04857,February 07, 07,0.01977
AAPL,2007-02-06,3.016071,3.016786,2.959286,3.005357,2.597047,864393600.0,864393600.0,-0.01071,-0.355,2.99381,February 06, 07,-0.00355
AAPL,2007-02-05,3.010714,3.043929,2.997857,2.997857,2.590566,578852400.0,578852400.0,-0.01286,-0.427,3.01321,February 05, 07,-0.00427
AAPL,2007-02-02,3.004286,3.044643,2.989286,3.026786,2.615564,621530000.0,621530000.0,0.0225,0.749,3.02024,February 02, 07,0.00749
AAPL,2007-02-01,3.079643,3.081071,3.026428,3.026428,2.615255,664342000.0,664342000.0,-0.05321,-1.728,3.04464,February 01, 07,-0.01728
AAPL,2007-01-31,3.030714,3.071429,3.0125,3.061786,2.645809,856069200.0,856069200.0,0.03107,1.025,3.04857,January 31, 07,0.01025
AAPL,2007-01-30,3.086786,3.088928,3.044643,3.055357,2.640254,577970400.0,577970400.0,-0.03143,-1.018,3.06298,January 30, 07,-0.01018
AAPL,2007-01-29,3.082143,3.094643,3.054643,3.069286,2.65229,901664400.0,901664400.0,-0.01286,-0.417,3.07286,January 29, 07,-0.00417
AAPL,2007-01-26,3.111071,3.120357,3.035357,3.049286,2.635007,986874000.0,986874000.0,-0.06178,-1.986,3.06833,January 26, 07,-0.01986
AAPL,2007-01-25,3.111071,3.160714,3.0725,3.080357,2.661857,905973600.0,905973600.0,-0.03071,-0.987,3.10452,January 25, 07,-0.00987
AAPL,2007-01-24,3.095714,3.1125,3.074286,3.096429,2.675745,927813600.0,927813600.0,0.00072,0.023,3.09441,January 24, 07,0.00023
AAPL,2007-01-23,3.061786,3.125357,3.053929,3.060714,2.644884,1207424400.0,1207424400.0,-0.00107,-0.035,3.08,January 23, 07,-0.00035
AAPL,2007-01-22,3.183571,3.184286,3.058928,3.099643,2.678523,1454026000.0,1454026000.0,-0.08393,-2.636,3.11429,January 22, 07,-0.02636
AAPL,2007-01-19,3.165357,3.201786,3.147143,3.160714,2.731297,1364473600.0,1364473600.0,-0.00464,-0.147,3.16988,January 19, 07,-0.00147
AAPL,2007-01-18,3.289286,3.289643,3.180357,3.181072,2.748888,2364605600.0,2364605600.0,-0.10821,-3.29,3.21702,January 18, 07,-0.0329
AAPL,2007-01-17,3.484286,3.485714,3.386429,3.391071,2.930357,1646260000.0,1646260000.0,-0.09321,-2.675,3.42107,January 17, 07,-0.02675
AAPL,2007-01-16,3.417143,3.473214,3.408929,3.467857,2.996711,1244076400.0,1244076400.0,0.05071,1.484,3.45,January 16, 07,0.01484
AAPL,2007-01-12,3.378214,3.395,3.329643,3.379286,2.920173,1312690400.0,1312690400.0,0.00107,0.032,3.36798,January 12, 07,0.00032
AAPL,2007-01-11,3.426429,3.456429,3.396429,3.421429,2.95659,1440252800.0,1440252800.0,-0.005,-0.146,3.42476,January 11, 07,-0.00146
AAPL,2007-01-10,3.383929,3.492857,3.3375,3.464286,2.993625,2952880000.0,2952880000.0,0.08036,2.375,3.43155,January 10, 07,0.02375
AAPL,2007-01-09,3.0875,3.320714,3.041071,3.306072,2.856907,3349298400.0,3349298400.0,0.21857,7.079,3.22262,January 09, 07,0.07079
AAPL,2007-01-08,3.07,3.090357,3.045714,3.0525,2.637785,797106800.0,797106800.0,-0.0175,-0.57,3.06286,January 08, 07,-0.0057
AAPL,2007-01-05,3.063214,3.078571,3.014286,3.0375,2.624823,834741600.0,834741600.0,-0.02571,-0.839,3.04345,January 05, 07,-0.00839
AAPL,2007-01-04,3.001786,3.069643,2.993572,3.059286,2.643649,847260400.0,847260400.0,0.0575,1.916,3.04083,January 04, 07,0.01916
AAPL,2007-01-03,3.081786,3.092143,2.925,2.992857,2.586245,1238319600.0,1238319600.0,-0.08893,-2.886,3.00333,January 03, 07,-0.02886
AAPL,2006-12-29,2.998214,3.05,2.977143,3.03,2.618342,1076429200.0,1076429200.0,0.03179,1.06,3.01905,December 29, 06,0.0106
AAPL,2006-12-28,2.865,2.901786,2.844643,2.888214,2.495819,1119876800.0,1119876800.0,0.02321,0.81,2.87821,December 28, 06,0.0081
AAPL,2006-12-27,2.791071,2.928571,2.741786,2.911429,2.515879,1935754800.0,1935754800.0,0.12036,4.312,2.8606,December 27, 06,0.04312
AAPL,2006-12-26,2.933928,2.948929,2.888929,2.911072,2.515571,490688800.0,490688800.0,-0.02286,-0.779,2.91631,December 26, 06,-0.00779
AAPL,2006-12-22,2.980714,3.001429,2.914286,2.935714,2.536865,613303600.0,613303600.0,-0.045,-1.51,2.95048,December 22, 06,-0.0151
AAPL,2006-12-21,3.025,3.052857,2.935714,2.960714,2.55847,903599200.0,903599200.0,-0.06429,-2.125,2.9831,December 21, 06,-0.02125
AAPL,2006-12-20,3.088214,3.095357,3.026428,3.027143,2.615873,567691600.0,567691600.0,-0.06107,-1.978,3.04964,December 20, 06,-0.01978
AAPL,2006-12-19,3.026071,3.095714,2.986428,3.0825,2.663708,911405600.0,911405600.0,0.05643,1.865,3.05488,December 19, 06,0.01865
AAPL,2006-12-18,3.129643,3.142857,3.021071,3.0525,2.637785,721576800.0,721576800.0,-0.07714,-2.465,3.07214,December 18, 06,-0.02465
AAPL,2006-12-15,3.179286,3.186429,3.118929,3.132857,2.707226,739939200.0,739939200.0,-0.04643,-1.46,3.14607,December 15, 06,-0.0146
AAPL,2006-12-14,3.180357,3.214286,3.152143,3.1625,2.73284,832330800.0,832330800.0,-0.01786,-0.562,3.17631,December 14, 06,-0.00562
AAPL,2006-12-13,3.141071,3.181072,3.1125,3.180357,2.748272,857052000.0,857052000.0,0.03929,1.251,3.15798,December 13, 06,0.01251
AAPL,2006-12-12,3.164643,3.172857,3.054643,3.076429,2.658463,1026620000.0,1026620000.0,-0.08821,-2.787,3.10131,December 12, 06,-0.02787
AAPL,2006-12-11,3.175,3.189286,3.144643,3.169643,2.739012,499780400.0,499780400.0,-0.00536,-0.169,3.16786,December 11, 06,-0.00169
AAPL,2006-12-08,3.115357,3.1925,3.107143,3.152143,2.723891,784277200.0,784277200.0,0.03679,1.181,3.1506,December 08, 06,0.01181
AAPL,2006-12-07,3.215357,3.232143,3.103571,3.108572,2.686238,1004827600.0,1004827600.0,-0.10678,-3.321,3.1481,December 07, 06,-0.03321
AAPL,2006-12-06,3.237143,3.263929,3.2025,3.208214,2.772344,638184400.0,638184400.0,-0.02893,-0.894,3.22488,December 06, 06,-0.00894
AAPL,2006-12-05,3.273214,3.2975,3.245357,3.259643,2.816785,662838400.0,662838400.0,-0.01357,-0.415,3.2675,December 05, 06,-0.00415
AAPL,2006-12-04,3.281429,3.2875,3.232143,3.254286,2.812156,709536800.0,709536800.0,-0.02714,-0.827,3.25798,December 04, 06,-0.00827
AAPL,2006-12-01,3.278571,3.2975,3.217857,3.261429,2.818329,795079600.0,795079600.0,-0.01714,-0.523,3.25893,December 01, 06,-0.00523
